x,y,v_x,v_y
5.24711304392e+12,36067326210.7,-190.973879155,909.030558508
5.24709652579e+12,36145866327.2,-191.390326146,909.027692836
5.24707997167e+12,36224406195.8,-191.806775632,909.024820904
5.24706338157e+12,36302945816.1,-192.22322762,909.021942712
5.2470467555e+12,36381485187.3,-192.639682114,909.01905826
5.24703009344e+12,36460024309.1,-193.056139121,909.016167547
5.2470133954e+12,36538563180.9,-193.472598646,909.013270575
5.24699666137e+12,36617101802.1,-193.889060693,909.010367342
5.24697989137e+12,36695640172.2,-194.305525269,909.007457848
5.24696308538e+12,36774178290.6,-194.721992379,909.004542093
5.24694624341e+12,36852716156.9,-195.138462029,909.001620077
5.24692936545e+12,36931253770.4,-195.554934223,908.998691801
5.24691245151e+12,37009791130.7,-195.971408968,908.995757263
5.24689550159e+12,37088328237.1,-196.387886269,908.992816463
5.24687851569e+12,37166865089.2,-196.804366131,908.989869402
5.2468614938e+12,37245401686.3,-197.22084856,908.986916079
5.24684443592e+12,37323938028.1,-197.637333561,908.983956495
5.24682734207e+12,37402474113.8,-198.05382114,908.980990648
5.24681021222e+12,37481009943.1,-198.470311302,908.978018539
5.2467930464e+12,37559545515.3,-198.886804052,908.975040168
5.24677584458e+12,37638080829.8,-199.303299397,908.972055534
5.24675860679e+12,37716615886.3,-199.719797341,908.969064637
5.246741333e+12,37795150684.0,-200.136297889,908.966067478
5.24672402323e+12,37873685222.6,-200.552801049,908.963064055
5.24670667748e+12,37952219501.3,-200.969306824,908.96005437
5.24668929574e+12,38030753519.8,-201.385815221,908.957038421
5.24667187801e+12,38109287277.4,-201.802326244,908.954016208
5.2466544243e+12,38187820773.6,-202.218839899,908.950987732
5.24663693459e+12,38266354007.9,-202.635356193,908.947952992
5.24661940891e+12,38344886979.7,-203.051875129,908.944911989
5.24660184723e+12,38423419688.5,-203.468396714,908.941864721
5.24658424957e+12,38501952133.7,-203.884920953,908.938811188
5.24656661592e+12,38580484314.9,-204.301447852,908.935751392
5.24654894628e+12,38659016231.4,-204.717977415,908.93268533
5.24653124065e+12,38737547882.7,-205.134509649,908.929613004
5.24651349903e+12,38816079268.3,-205.551044559,908.926534413
5.24649572143e+12,38894610387.7,-205.967582151,908.923449557
5.24647790783e+12,38973141240.3,-206.384122429,908.920358436
5.24646005825e+12,39051671825.5,-206.800665399,908.917261049
5.24644217268e+12,39130202142.8,-207.217211068,908.914157397
5.24642425112e+12,39208732191.7,-207.633759439,908.911047479
5.24640629357e+12,39287261971.6,-208.050310519,908.907931294
5.24638830002e+12,39365791482.0,-208.466864313,908.904808844
5.24637027049e+12,39444320722.4,-208.883420827,908.901680128
5.24635220497e+12,39522849692.2,-209.299980066,908.898545145
5.24633410346e+12,39601378390.8,-209.716542035,908.895403896
5.24631596595e+12,39679906817.8,-210.133106741,908.89225638
5.24629779245e+12,39758434972.5,-210.549674187,908.889102597
5.24627958297e+12,39836962854.5,-210.966244381,908.885942547
5.24626133749e+12,39915490463.2,-211.382817327,908.882776229
5.24624305602e+12,39994017798.1,-211.799393031,908.879603644
5.24622473855e+12,40072544858.6,-212.215971498,908.876424792
5.2462063851e+12,40151071644.1,-212.632552734,908.873239672
5.24618799565e+12,40229598154.2,-213.049136744,908.870048284
5.2461695702e+12,40308124388.3,-213.465723534,908.866850628
5.24615110877e+12,40386650345.8,-213.882313109,908.863646703
5.24613261134e+12,40465176026.2,-214.298905474,908.860436511
5.24611407792e+12,40543701429.0,-214.715500636,908.857220049
5.2460955085e+12,40622226553.7,-215.132098599,908.853997319
5.24607690309e+12,40700751399.6,-215.548699369,908.85076832
5.24605826169e+12,40779275966.3,-215.965302951,908.847533052
5.24603958429e+12,40857800253.1,-216.381909352,908.844291514
5.24602087089e+12,40936324259.7,-216.798518575,908.841043707
5.2460021215e+12,41014847985.3,-217.215130628,908.837789631
5.24598333612e+12,41093371429.5,-217.631745515,908.834529284
5.24596451474e+12,41171894591.8,-218.048363242,908.831262668
5.24594565736e+12,41250417471.5,-218.464983814,908.827989782
5.24592676399e+12,41328940068.2,-218.881607236,908.824710625
5.24590783462e+12,41407462381.4,-219.298233515,908.821425197
5.24588886925e+12,41485984410.3,-219.714862656,908.8181335
5.24586986789e+12,41564506154.6,-220.131494663,908.814835531
5.24585083053e+12,41643027613.7,-220.548129544,908.811531291
5.24583175717e+12,41721548787.1,-220.964767302,908.80822078
5.24581264782e+12,41800069674.1,-221.381407943,908.804903998
5.24579350247e+12,41878590274.3,-221.798051474,908.801580944
5.24577432112e+12,41957110587.1,-222.214697899,908.798251618
5.24575510377e+12,42035630612.0,-222.631347224,908.794916021
5.24573585042e+12,42114150348.4,-223.047999455,908.791574151
5.24571656107e+12,42192669795.8,-223.464654596,908.788226009
5.24569723573e+12,42271188953.7,-223.881312654,908.784871595
5.24567787438e+12,42349707821.5,-224.297973633,908.781510908
5.24565847704e+12,42428226398.6,-224.714637539,908.778143949
5.24563904369e+12,42506744684.6,-225.131304379,908.774770716
5.24561957435e+12,42585262678.8,-225.547974156,908.771391211
5.245600069e+12,42663780380.8,-225.964646877,908.768005432
5.24558052766e+12,42742297790.0,-226.381322548,908.764613379
5.24556095031e+12,42820814905.8,-226.798001173,908.761215053
5.24554133696e+12,42899331727.7,-227.214682757,908.757810453
5.24552168761e+12,42977848255.2,-227.631367308,908.754399579
5.24550200226e+12,43056364487.8,-228.048054829,908.750982431
5.24548228091e+12,43134880424.8,-228.464745327,908.747559008
5.24546252355e+12,43213396065.8,-228.881438807,908.744129311
5.2454427302e+12,43291911410.2,-229.298135274,908.740693339
5.24542290084e+12,43370426457.4,-229.714834735,908.737251092
5.24540303547e+12,43448941207.0,-230.131537193,908.73380257
5.24538313411e+12,43527455658.3,-230.548242655,908.730347773
5.24536319674e+12,43605969810.9,-230.964951127,908.7268867
5.24534322336e+12,43684483664.2,-231.381662614,908.723419352
5.24532321398e+12,43762997217.6,-231.79837712,908.719945728
5.2453031686e+12,43841510470.6,-232.215094653,908.716465827
5.24528308722e+12,43920023422.7,-232.631815216,908.712979651
5.24526296982e+12,43998536073.3,-233.048538816,908.709487198
5.24524281643e+12,44077048421.9,-233.465265459,908.705988468
5.24522262703e+12,44155560468.0,-233.881995149,908.702483462
5.24520240162e+12,44234072210.9,-234.298727892,908.698972178
5.24518214021e+12,44312583650.2,-234.715463693,908.695454618
5.24516184279e+12,44391094785.3,-235.132202559,908.69193078
5.24514150936e+12,44469605615.6,-235.548944494,908.688400665
5.24512113993e+12,44548116140.7,-235.965689504,908.684864272
5.24510073449e+12,44626626360.0,-236.382437595,908.681321601
5.24508029304e+12,44705136272.9,-236.799188771,908.677772652
5.24505981559e+12,44783645878.9,-237.215943039,908.674217425
5.24503930213e+12,44862155177.5,-237.632700404,908.670655919
5.24501875266e+12,44940664168.1,-238.049460871,908.667088135
5.24499816718e+12,45019172850.1,-238.466224446,908.663514072
5.2449775457e+12,45097681223.1,-238.882991134,908.659933729
5.2449568882e+12,45176189286.5,-239.299760941,908.656347108
5.2449361947e+12,45254697039.7,-239.716533873,908.652754207
5.24491546518e+12,45333204482.3,-240.133309934,908.649155027
5.24489469966e+12,45411711613.5,-240.55008913,908.645549566
5.24487389813e+12,45490218433.0,-240.966871467,908.641937826
5.24485306059e+12,45568724940.2,-241.38365695,908.638319806
5.24483218703e+12,45647231134.5,-241.800445584,908.634695505
5.24481127747e+12,45725737015.4,-242.217237376,908.631064924
5.24479033189e+12,45804242582.4,-242.634032331,908.627428062
5.24476935031e+12,45882747834.8,-243.050830453,908.623784919
5.24474833271e+12,45961252772.2,-243.467631749,908.620135495
5.2447272791e+12,46039757394.0,-243.884436224,908.616479789
5.24470618948e+12,46118261699.7,-244.301243884,908.612817802
5.24468506385e+12,46196765688.8,-244.718054733,908.609149534
5.2446639022e+12,46275269360.6,-245.134868778,908.605474983
5.24464270454e+12,46353772714.7,-245.551686024,908.601794151
5.24462147087e+12,46432275750.5,-245.968506477,908.598107036
5.24460020118e+12,46510778467.4,-246.385330141,908.594413638
5.24457889548e+12,46589280864.9,-246.802157023,908.590713958
5.24455755377e+12,46667782942.6,-247.218987127,908.587007995
5.24453617604e+12,46746284699.7,-247.63582046,908.583295749
5.2445147623e+12,46824786135.9,-248.052657027,908.57957722
5.24449331254e+12,46903287250.5,-248.469496833,908.575852407
5.24447182677e+12,46981788043.0,-248.886339884,908.57212131
5.24445030498e+12,47060288512.9,-249.303186185,908.56838393
5.24442874718e+12,47138788659.6,-249.720035742,908.564640265
5.24440715336e+12,47217288482.5,-250.13688856,908.560890317
5.24438552353e+12,47295787981.2,-250.553744645,908.557134084
5.24436385767e+12,47374287155.1,-250.970604002,908.553371566
5.24434215581e+12,47452786003.7,-251.387466637,908.549602763
5.24432041792e+12,47531284526.3,-251.804332555,908.545827675
5.24429864402e+12,47609782722.5,-252.221201761,908.542046302
5.2442768341e+12,47688280591.7,-252.638074262,908.538258644
5.24425498816e+12,47766778133.4,-253.054950062,908.5344647
5.2442331062e+12,47845275347.1,-253.471829168,908.530664469
5.24421118822e+12,47923772232.1,-253.888711584,908.526857953
5.24418923423e+12,48002268787.9,-254.305597316,908.523045151
5.24416724422e+12,48080765014.1,-254.722486369,908.519226062
5.24414521818e+12,48159260910.0,-255.13937875,908.515400687
5.24412315613e+12,48237756475.1,-255.556274463,908.511569024
5.24410105806e+12,48316251709.0,-255.973173514,908.507731075
5.24407892397e+12,48394746610.9,-256.390075909,908.503886838
5.24405675386e+12,48473241180.4,-256.806981653,908.500036314
5.24403454772e+12,48551735417.0,-257.223890751,908.496179502
5.24401230557e+12,48630229320.1,-257.640803209,908.492316402
5.24399002739e+12,48708722889.1,-258.057719032,908.488447014
5.24396771319e+12,48787216123.5,-258.474638227,908.484571338
5.24394536297e+12,48865709022.8,-258.891560798,908.480689373
5.24392297673e+12,48944201586.5,-259.30848675,908.47680112
5.24390055447e+12,49022693813.9,-259.725416091,908.472906577
5.24387809618e+12,49101185704.5,-260.142348824,908.469005746
5.24385560187e+12,49179677257.9,-260.559284955,908.465098625
5.24383307153e+12,49258168473.4,-260.97622449,908.461185215
5.24381050518e+12,49336659350.5,-261.393167435,908.457265515
5.2437879028e+12,49415149888.7,-261.810113794,908.453339525
5.24376526439e+12,49493640087.4,-262.227063574,908.449407244
5.24374258996e+12,49572129946.1,-262.64401678,908.445468674
5.2437198795e+12,49650619464.2,-263.060973416,908.441523812
5.24369713302e+12,49729108641.2,-263.47793349,908.43757266
5.24367435052e+12,49807597476.6,-263.894897006,908.433615217
5.24365153198e+12,49886085969.8,-264.31186397,908.429651483
5.24362867743e+12,49964574120.2,-264.728834387,908.425681457
5.24360578684e+12,50043061927.3,-265.145808262,908.42170514
5.24358286023e+12,50121549390.6,-265.562785602,908.417722531
5.24355989759e+12,50200036509.6,-265.979766412,908.41373363
5.24353689893e+12,50278523283.6,-266.396750697,908.409738436
5.24351386423e+12,50357009712.2,-266.813738462,908.405736951
5.24349079351e+12,50435495794.8,-267.230729714,908.401729172
5.24346768676e+12,50513981530.8,-267.647724458,908.3977151
5.24344454399e+12,50592466919.8,-268.064722698,908.393694736
5.24342136518e+12,50670951961.1,-268.481724442,908.389668078
5.24339815034e+12,50749436654.3,-268.898729693,908.385635126
5.24337489948e+12,50827920998.7,-269.315738459,908.381595881
5.24335161258e+12,50906404993.8,-269.732750743,908.377550342
5.24332828966e+12,50984888639.2,-270.149766552,908.373498508
5.2433049307e+12,51063371934.2,-270.566785891,908.36944038
5.24328153572e+12,51141854878.3,-270.983808766,908.365375958
5.2432581047e+12,51220337471.0,-271.400835182,908.361305241
5.24323463765e+12,51298819711.7,-271.817865145,908.357228228
5.24321113457e+12,51377301599.8,-272.234898659,908.353144921
5.24318759546e+12,51455783134.9,-272.651935732,908.349055318
5.24316402032e+12,51534264316.4,-273.068976367,908.344959419
5.24314040914e+12,51612745143.7,-273.486020572,908.340857224
5.24311676194e+12,51691225616.4,-273.90306835,908.336748733
5.24309307869e+12,51769705733.7,-274.320119708,908.332633946
5.24306935942e+12,51848185495.3,-274.737174651,908.328512862
5.24304560411e+12,51926664900.6,-275.154233184,908.324385482
5.24302181277e+12,52005143949.0,-275.571295314,908.320251804
5.24299798539e+12,52083622639.9,-275.988361045,908.316111829
5.24297412198e+12,52162100972.9,-276.405430383,908.311965557
5.24295022253e+12,52240578947.4,-276.822503334,908.307812987
5.24292628705e+12,52319056562.8,-277.239579903,908.303654119
5.24290231553e+12,52397533818.6,-277.656660096,908.299488954
5.24287830798e+12,52476010714.3,-278.073743918,908.295317489
5.24285426439e+12,52554487249.3,-278.490831374,908.291139727
5.24283018476e+12,52632963423.1,-278.90792247,908.286955665
5.2428060691e+12,52711439235.1,-279.325017212,908.282765304
5.2427819174e+12,52789914684.7,-279.742115605,908.278568645
5.24275772966e+12,52868389771.5,-280.159217655,908.274365685
5.24273350589e+12,52946864494.9,-280.576323367,908.270156427
5.24270924607e+12,53025338854.4,-280.993432746,908.265940868
5.24268495022e+12,53103812849.4,-281.410545799,908.261719009
5.24266061833e+12,53182286479.3,-281.82766253,908.25749085
5.2426362504e+12,53260759743.6,-282.244782945,908.25325639
5.24261184643e+12,53339232641.8,-282.661907049,908.249015629
5.24258740642e+12,53417705173.3,-283.079034849,908.244768568
5.24256293037e+12,53496177337.6,-283.49616635,908.240515205
5.24253841829e+12,53574649134.2,-283.913301556,908.236255541
5.24251387016e+12,53653120562.4,-284.330440474,908.231989575
5.24248928599e+12,53731591621.8,-284.747583109,908.227717307
5.24246466577e+12,53810062311.8,-285.164729467,908.223438737
5.24244000952e+12,53888532631.8,-285.581879553,908.219153865
5.24241531722e+12,53967002581.4,-285.999033372,908.21486269
5.24239058889e+12,54045472159.9,-286.416190931,908.210565212
5.24236582451e+12,54123941366.8,-286.833352234,908.206261431
5.24234102408e+12,54202410201.7,-287.250517288,908.201951347
5.24231618762e+12,54280878663.9,-287.667686097,908.197634959
5.24229131511e+12,54359346752.8,-288.084858667,908.193312268
5.24226640655e+12,54437814468.0,-288.502035003,908.188983273
5.24224146196e+12,54516281809.0,-288.919215112,908.184647973
5.24221648131e+12,54594748775.0,-289.336398999,908.180306369
5.24219146463e+12,54673215365.7,-289.753586669,908.175958461
5.24216641189e+12,54751681580.5,-290.170778127,908.171604247
5.24214132312e+12,54830147418.7,-290.58797338,908.167243729
5.24211619829e+12,54908612880.0,-291.005172432,908.162876905
5.24209103742e+12,54987077963.7,-291.422375289,908.158503775
5.2420658405e+12,55065542669.3,-291.839581957,908.15412434
5.24204060754e+12,55144006996.2,-292.256792442,908.149738598
5.24201533853e+12,55222470943.9,-292.674006748,908.145346551
5.24199003347e+12,55300934511.9,-293.091224881,908.140948197
5.24196469237e+12,55379397699.6,-293.508446847,908.136543536
5.24193931521e+12,55457860506.4,-293.925672651,908.132132568
5.24191390201e+12,55536322931.9,-294.342902299,908.127715293
5.24188845276e+12,55614784975.5,-294.760135796,908.12329171
5.24186296746e+12,55693246636.5,-295.177373148,908.11886182
5.24183744611e+12,55771707914.6,-295.59461436,908.114425621
5.24181188871e+12,55850168809.1,-296.011859438,908.109983115
5.24178629526e+12,55928629319.5,-296.429108388,908.1055343
5.24176066576e+12,56007089445.3,-296.846361214,908.101079177
5.24173500021e+12,56085549185.8,-297.263617922,908.096617745
5.24170929861e+12,56164008540.6,-297.680878519,908.092150003
5.24168356095e+12,56242467509.1,-298.098143008,908.087675953
5.24165778725e+12,56320926090.8,-298.515411397,908.083195592
5.24163197749e+12,56399384285.2,-298.932683689,908.078708922
5.24160613168e+12,56477842091.6,-299.349959892,908.074215942
5.24158024982e+12,56556299509.5,-299.76724001,908.069716652
5.2415543319e+12,56634756538.4,-300.184524049,908.065211051
5.24152837793e+12,56713213177.8,-300.601812015,908.060699139
5.24150238791e+12,56791669427.0,-301.019103912,908.056180916
5.24147636183e+12,56870125285.7,-301.436399747,908.051656382
5.2414502997e+12,56948580753.1,-301.853699524,908.047125537
5.24142420151e+12,57027035828.8,-302.271003251,908.04258838
5.24139806727e+12,57105490512.2,-302.688310931,908.038044911
5.24137189697e+12,57183944802.8,-303.105622571,908.033495129
5.24134569062e+12,57262398700.0,-303.522938175,908.028939035
5.24131944821e+12,57340852203.2,-303.94025775,908.024376629
